sinp                   lambda3  tanbeta  sinbma       widthA        MA            widthH        MH            FracWA    FracWH
.70710678118654752440  4        8        0.979795897  1.946462e+03  7.000000e+02  1.742229e+03  2.600000e+02  2.78066   6.70088
.70710678118654752440  6        1        0.99995      2.035662e+02  7.000000e+02  9.996975e-01  2.600000e+02  0.290809  0.00384499
.70710678118654752440  6        1        0.9949874    2.029820e+02  7.000000e+02  9.908743e+00  2.600000e+02  0.289974  0.0381105
.70710678118654752440  6        1        0.979795897  2.010888e+02  7.000000e+02  3.453274e+01  2.600000e+02  0.28727   0.132818
.70710678118654752440  6        2        0.99995      1.475717e+02  7.000000e+02  5.521123e+01  2.600000e+02  0.210817  0.212351
.70710678118654752440  6        2        0.9949874    1.475490e+02  7.000000e+02  5.020889e+01  2.600000e+02  0.210784  0.193111
.70710678118654752440  6        2        0.979795897  1.489219e+02  7.000000e+02  6.880017e+01  2.600000e+02  0.212746  0.264616
.70710678118654752440  6        3        0.99995      2.617406e+02  7.000000e+02  1.740813e+02  2.600000e+02  0.373915  0.669543
.70710678118654752440  6        3        0.9949874    2.561838e+02  7.000000e+02  1.526310e+02  2.600000e+02  0.365977  0.587042
.70710678118654752440  6        3        0.979795897  2.532528e+02  7.000000e+02  1.619007e+02  2.600000e+02  0.36179   0.622695
.70710678118654752440  6        4        0.99995      4.270553e+02  7.000000e+02  3.440813e+02  2.600000e+02  0.610079  1.32339
.70710678118654752440  6        4        0.9949874    4.082673e+02  7.000000e+02  2.989029e+02  2.600000e+02  0.583239  1.14963
.70710678118654752440  6        4        0.979795897  3.936786e+02  7.000000e+02  2.918442e+02  2.600000e+02  0.562398  1.12248
.70710678118654752440  6        5        0.99995      6.405334e+02  7.000000e+02  5.632576e+02  2.600000e+02  0.915048  2.16638
.70710678118654752440  6        5        0.9949874    5.983701e+02  7.000000e+02  4.841337e+02  2.600000e+02  0.854814  1.86205
.70710678118654752440  6        5        0.979795897  5.624409e+02  7.000000e+02  4.511964e+02  2.600000e+02  0.803487  1.73537
.70710678118654752440  6        6        0.99995      9.012140e+02  7.000000e+02  8.308917e+02  2.600000e+02  1.28745   3.19574
.70710678118654752440  6        6        0.9949874    8.231101e+02  7.000000e+02  7.049873e+02  2.600000e+02  1.17587   2.71149
.70710678118654752440  6        6        0.979795897  7.539853e+02  7.000000e+02  6.343778e+02  2.600000e+02  1.07712   2.43991
.70710678118654752440  6        8        0.99995      1.562213e+03  7.000000e+02  1.509815e+03  2.600000e+02  2.23173   5.80698
.70710678118654752440  6        8        0.9949874    1.365100e+03  7.000000e+02  1.242001e+03  2.600000e+02  1.95014   4.77693
.70710678118654752440  6        8        0.979795897  1.186187e+03  7.000000e+02  1.052731e+03  2.600000e+02  1.69455   4.04897
.70710678118654752440  8        1        0.99995      1.018979e+02  7.000000e+02  9.629993e-01  2.600000e+02  0.145568  0.00370384
.70710678118654752440  8        1        0.9949874    1.020970e+02  7.000000e+02  6.325219e+00  2.600000e+02  0.145853  0.0243278
.70710678118654752440  8        1        0.979795897  1.025674e+02  7.000000e+02  2.122174e+01  2.600000e+02  0.146525  0.0816221
.70710678118654752440  8        2        0.99995      9.784079e+01  7.000000e+02  3.188959e+01  2.600000e+02  0.139773  0.122652
.70710678118654752440  8        2        0.9949874    9.766055e+01  7.000000e+02  2.901049e+01  2.600000e+02  0.139515  0.111579
.70710678118654752440  8        2        0.979795897  9.854066e+01  7.000000e+02  4.025575e+01  2.600000e+02  0.140772  0.15483
.70710678118654752440  8        3        0.99995      1.618689e+02  7.000000e+02  9.965058e+01  2.600000e+02  0.231241  0.383271
.70710678118654752440  8        3        0.9949874    1.573663e+02  7.000000e+02  8.625056e+01  2.600000e+02  0.224809  0.331733
.70710678118654752440  8        3        0.979795897  1.548125e+02  7.000000e+02  9.131185e+01  2.600000e+02  0.221161  0.351199
.70710678118654752440  8        4        0.99995      2.556399e+02  7.000000e+02  1.964544e+02  2.600000e+02  0.3652    0.755594
.70710678118654752440  8        4        0.9949874    2.410537e+02  7.000000e+02  1.670483e+02  2.600000e+02  0.344362  0.642493
.70710678118654752440  8        4        0.979795897  2.296283e+02  7.000000e+02  1.607949e+02  2.600000e+02  0.32804   0.618442
.70710678118654752440  8        5        0.99995      3.769068e+02  7.000000e+02  3.211283e+02  2.600000e+02  0.538438  1.23511
.70710678118654752440  8        5        0.9949874    3.446715e+02  7.000000e+02  2.681324e+02  2.600000e+02  0.492388  1.03128
.70710678118654752440  8        5        0.979795897  3.173117e+02  7.000000e+02  2.436737e+02  2.600000e+02  0.453302  0.937207
.70710678118654752440  8        6        0.99995      5.249457e+02  7.000000e+02  4.732055e+02  2.600000e+02  0.749922  1.82002
.70710678118654752440  8        6        0.9949874    4.657300e+02  7.000000e+02  3.871478e+02  2.600000e+02  0.665329  1.48903
.70710678118654752440  8        6        0.979795897  4.139140e+02  7.000000e+02  3.360881e+02  2.600000e+02  0.591306  1.29265
.70710678118654752440  8        8        0.99995      8.998554e+02  7.000000e+02  8.583648e+02  2.600000e+02  1.28551   3.3014
.70710678118654752440  8        8        0.9949874    7.518938e+02  7.000000e+02  6.707064e+02  2.600000e+02  1.07413   2.57964
.70710678118654752440  8        8        0.979795897  6.206385e+02  7.000000e+02  5.362232e+02  2.600000e+02  0.886626  2.0624
